0.143258, 0.000000
0.287244, 0.000000
0.431602, 0.000000
0.576690, 0.000000
0.724969, 0.000000
0.872634, 0.000000
1.016762, 0.000000
1.166833, 0.000000
1.310032, 0.000000
1.457218, 0.000000
1.607960, 0.000000
1.761871, 0.000000
1.905447, 0.000000
2.051160, 0.000000
2.198798, 0.000000
2.348168, 0.000000
2.499097, 0.000000
2.651430, 0.000000
2.805028, 0.000000
2.959762, 0.000000
3.101322, 0.000000
3.243651, 0.000000
3.386679, 0.000000
3.530342, 0.000000
3.674583, 0.000000
3.819348, 0.000000
3.964591, 0.000000
4.110267, 0.000000
4.256337, 0.000000
4.402766, 0.000000
4.549520, 0.000000
4.696569, 0.000000
4.843888, 0.000000
4.991451, 0.000000
5.139236, 0.000000
5.287223, 0.000000
5.435393, 0.000000
5.583730, 0.000000
5.732218, 0.000000
5.880845, 0.000000
6.029596, 0.000000
6.178462, 0.000000
6.327430, 0.000000
6.476493, 0.000000
6.625641, 0.000000
6.774867, 0.000000
6.924163, 0.000000
7.073524, 0.000000
7.222942, 0.000000
7.372414, 0.000000
7.521934, 0.000000
7.671497, 0.000000
7.821101, 0.000000
7.970740, 0.000000
8.120413, 0.000000
8.270115, 0.000000
8.419844, 0.000000
8.569598, 0.000000
8.719375, 0.000000
8.869172, 0.000000
9.018987, 0.000000
9.168819, 0.000000
9.318666, 0.000000
9.468528, 0.000000
9.618402, 0.000000
9.768287, 0.000000
9.918183, 0.000000
10.068089, 0.000000
10.218003, 0.000000
10.367924, 0.000000
10.517853, 0.000000
10.667789, 0.000000
10.817730, 0.000000
10.967677, 0.000000
11.117628, 0.000000
11.267584, 0.000000
11.417544, 0.000000
11.567508, 0.000000
11.717475, 0.000000
11.867445, 0.000000
12.017418, 0.000000
12.167393, 0.000000
12.317370, 0.000000
12.467350, 0.000000
12.617331, 0.000000
12.767314, 0.000000
12.917299, 0.000000
13.067285, 0.000000
13.217272, 0.000000
13.367260, 0.000000
13.517093, 0.005257
13.665319, 0.027704
13.810365, 0.065666
13.954105, 0.108511
14.098266, 0.149930
14.242468, 0.191206
14.386676, 0.232466
14.530885, 0.273723
14.675094, 0.314981
14.819304, 0.356238
14.963514, 0.397496
15.107725, 0.438753
15.251936, 0.480011
15.396147, 0.521269
15.540359, 0.562527
15.684365, 0.604482
15.824104, 0.658734
15.956871, 0.728383
16.082431, 0.810393
16.207533, 0.893150
16.333091, 0.975215
16.458691, 1.057216
16.584297, 1.139209
16.709903, 1.221201
16.834429, 1.304792
16.949637, 1.400714
17.053654, 1.508692
17.145724, 1.627022
17.224875, 1.754357
17.290240, 1.889289
17.342560, 2.029838
17.394080, 2.170711
17.446378, 2.311298
17.498750, 2.451858
17.551130, 2.592414
17.603512, 2.732970
17.652151, 2.874814
17.684520, 3.021200
17.700947, 3.170227
17.707561, 3.320079
17.715782, 3.469853
17.724299, 3.619611
17.732848, 3.769367
17.741402, 3.919123
17.749957, 4.068879
17.758511, 4.218634
17.767066, 4.368390
17.774895, 4.518181
17.769707, 4.667995
17.747684, 4.816298
17.710134, 4.961450
17.657561, 5.101861
17.590556, 5.235987
17.509860, 5.362350
17.416362, 5.479557
17.312166, 5.587420
17.207332, 5.694702
17.103092, 5.802564
16.998908, 5.910479
16.894731, 6.018401
16.790555, 6.126324
16.686379, 6.234247
16.582203, 6.342170
16.478027, 6.450092
16.373333, 6.557506
16.259787, 6.655376
16.135926, 6.739857
16.003838, 6.810795
15.865217, 6.867971
15.725256, 6.921915
15.585760, 6.977059
15.446307, 7.032314
15.306861, 7.087582
15.167415, 7.142852
15.027969, 7.198122
14.888523, 7.253393
14.749077, 7.308663
14.609631, 7.363933
14.470185, 7.419204
14.330739, 7.474474
14.191293, 7.529745
14.051405, 7.583860
13.907069, 7.624355
13.759107, 7.648571
13.609677, 7.661588
13.460366, 7.675947
13.311091, 7.690681
13.161957, 7.706685
13.014895, 7.735929
12.868397, 7.768143
12.721691, 7.799408
12.574968, 7.830589
12.428242, 7.861760
12.281517, 7.892930
12.134791, 7.924100
11.988065, 7.955269
11.841339, 7.986439
11.694613, 8.017608
11.547888, 8.048778
11.401162, 8.079947
11.254436, 8.111117
11.107710, 8.142286
10.960984, 8.173456
10.814258, 8.204625
10.667533, 8.235795
10.520807, 8.266964
10.374081, 8.298134
10.227355, 8.329303
10.080629, 8.360473
